review_id,review_score,translated_review,cleaned_text
9d54d7b4ef9b39f2ebfd589b55400e6b,5,"I enjoyed shopping with this seller, arrived on time and packed very well, I highly recommend it.",shop seller time highly recommend
99f832574c71458448354ae2977cd4ea,1,The product was not delivered Only the shelves were delivered The table and chair did not,product table chair
08de655bc2eeb2f608d398d942736a86,1,"The ad said 21ml cartridge, but a 15ml one was delivered, disappointing.",ad say cartridge disappointing
0cdab951813ca0c6eb948402851a74e7,5,super recommend fast delivery.,super recommend fast delivery
19290312247ac12772aa1672f8848d4f,1,The product has not yet been delivered.,product
e7598a361c83affd0b7a71bf86805c29,1,"no I received my product, no one contacted me to explain why and what steps to take, I request urgent information",receive product explain request urgent information
cacfdabfb25a9684e1bc7e70faaca09b,4,Everything ok .. Product of great quality. Arrived before the deadline,product great quality deadline
b5df4c13c919739cbbb3cf5220423db5,5,I will definitely buy from that store again and I intend to recommend it too.,definitely buy store intend recommend
a39eb8ac05d6bbf7b59c1ec26fb04efc,5,I recommend everything came right and well before the deadline.,recommend come right deadline
1e1a377cb278dff7ab9ffb2dcd76bec2,5,Loved very beautiful and good quality thank you lannister,beautiful good quality thank
15daa9db89623052d7b25d96ed14686d,3,I do not credit the supplier for the error. Baratheon also has a responsibility. I bought it at baratheon. Thanks.,credit supplier error responsibility buy thank
8366571c6c402c97a7edfb99159a10eb,5,Note 10 As I always received the product as expected.,note receive product
8354e7f2e96531f94f8e52f437ce4e6a,5,"The product was delivered super fast, well packaged and in perfect order. I recommend both the store and the product. I will buy again.",product super fast perfect order recommend store product buy
e807c8796f8d933eea5727569fc10b6e,5,Was fast,fast
8d56a8ad31a3df980cc55dc3b1bf856a,5,was delivered on time everything correct recommend,time correct recommend
2e94e7c62a7e9ce26545e218ce3a358f,5,Loved the product comes right and on time,product come right time
9605093c39b470d71ae1ae25076b9cd5,5,"Product delivered before the stipulated deadline, in perfect condition. I recommend. Pleased. Good price, too.",product deadline perfect condition recommend good price
0cbb0a57f2c8dc9ee3dce6831be564c2,5,i recommend this store. the product belongs to my sister.has not yet used.,recommend store product sister
78707a3b34c512b7c5fd440d0d1a0d83,1,"Good I didn't receive the product, I received an email informing that the product was stolen.",good t receive product receive product steal
5a206fd71855aac6317b3f921f773d5b,4,arrived on time,time
3ac2a9f1fca5107da69af0e8d5192446,1,"I do not recommend the product, it came torn, does not match the quality of the product on the site. If I could I would like the money back.",recommend product come torn match quality product site like money
0ce91208edd6affdc7234a5b687e7257,5,"It arrived well before the scheduled deadline. Very good, very good quality too",deadline good good quality
573270ffcb3bf3a115da6458fbe81685,3,"The only negative point was the delay in delivery. Despite being on time, it was almost a month to receive. Otherwise, everything is in order.",negative point delay delivery despite time month receive order
bc4907dee9e9db8da335dd3cc92be49d,5,Way ahead of schedule! Grade 10,way ahead schedule grade
fefb0c4bddb4cd743a1590c4ea502eef,5,Super recommend,super recommend
0c514c9c3d2b2750d54799f15ceb7715,5,I received the product ahead of schedule and I loved it.,receive product ahead schedule
350e4b450fe67e009abfdcfd6e172e13,1,"Delay for shipping and not yet arrived, problem to dispatch and TBM to send from the post office",delay shipping problem dispatch send post office
f2a329d3f60b4dc9215c54bd4451e0cf,1, Tive problemas mandei email para devolver a lannister disse que eu receberia retorno da targaryen em 48 hrs e ja se passaram 3 dias e nada ainda.,para eu da -PRON- e se e
f9c1a71690bf7288861804ece5383ea1,2,I can't evaluate yet I haven't received the product yet,t evaluate haven t receive product
16ef1386ed1b3bad143c571e4a1a5f5c,4,I recommend,recommend
887e6df5e9f9f80e6073606ccd369e30,4,"My product arrived, but it came loose inside the box and with a dent in the juicer cover",product come loose inside box dent cover
0902f6f99677f9d5cce49a486f4a3b9e,4,I would like to receive the product!,like receive product
943bd0a4e3a0f634bd384e550acf3389,5,"super recommend it arrived before the deadline, very good",super recommend deadline good
874c1c940c5bfc52ef67692bf63e6aec,4,Everything just bought arrived.,buy
e2afe622e0e2a5bc7ec2f760729b8eec,5,Product came as described and arrived super fast.,product come super fast
3546fd00cf5d6ab5e204d7464dbc151a,5,"I received it on time, fast delivery, I really liked it",receive time fast delivery
3d085e2e91bfea3927ef38697bb1346e,5,Excellent,excellent
117c857b634b639632436fba059db57d,3,"A NIGRO PRECISA SABER  O PRODUTO RECEBIDO ESTÁ DE ACORDO COM AS INSTRUÇÕES MAS ELE NÃO SERVE NA MINHA PANELA , ACREDITO QUE O FABRICANTE NÃO TENHA FEITO AS ESPECIFICAÇÕES CORRETAS.",saber o de es mas n o serve na panela o n o es
ea839fb77cf1c12024292fc88971bbb5,5,I received the product today I already tested the product for printing and for Xerox everything went well.,receive product today test product printing go
2905b5510013ea2595210c0cefe501f3,5,It is a backpack that fits a lot but is physically small.,lot physically small
889cd900f88ac8dfee4b99709f0b0c77,5,"Excellent, I recommend it to everyone",excellent recommend
96e86671388b8e31b5d941f183523e8a,5,"The same product I ordered arrived on time, without damage.",product order time damage
ead6e1f2294d73cf0d81e02fe6149f01,4,Absurd shipping !!!,absurd shipping
4cc406123b61bf79a8e4dd372bb9ca29,4,Effective,effective
5554a2c9f1d403751fc91d2f5acaf3cb,5,"I made the second purchase on stark and I am completely satisfied, they were perfect.",second purchase stark completely satisfied perfect
832ebe288d7d8eb4c2129febe5beff58,5,Taste,taste
6f90ca0354205d409ba72f8fbdd2542e,2,"I have no way of evaluating nor have I received the product, which is delayed in delivery.",way receive product delivery
1a710fb2bb1dd539ec0cfed407f69e88,5,"Original product, works, came out of time, but only one day later, no longer. It is anointed!",original product work come time day later long
f5277cb03a61e0ac6b772e5636609ad9,1,"When products were sold and delivered by Lojas lannister, they always arrived before the deadline and without problems.",sell deadline
fa17f23f65598c9ca0caab952a71651e,5,Good!,good
5f2d966967149e1c3fa8c03373457801,3,I liked the product .... it was delivered correctly ..,product correctly
dfe2c33bd61eb5ca78a8dea99d496357,4,"It is the first time that I buy online, because until then I did not feel safe, because some friends who did had problems receiving their products, but I decided to take a chance and it worked",time buy feel safe decide chance work
581c1b2fd0856261c34d1471c2957267,5,great product fast delivery satisfied !!!,great product fast delivery satisfy
c1f62fa9b0edd8a4034be74ee30304e2,1, Recebi um relogio falsificado. Vou devolver e quero um original! ,um e um original
e40ae82cc51399e8b6e2f2ef12373cc2,1,"my product came with the cable all scratched, product seems used",product come cable product
0c0dc4d2623ec5025d18f7e925831ae0,1,"No. 270 was issued with 2 toners, but only 1 was delivered. I have photos to prove it. I will not evaluate the store for now, I am waiting for the other, because I paid 2. There was a lack of information on the part of the store",prove evaluate store wait lack information store
f92413c1da9ca78c5aedb013f620bf3b,1,I bought two covers in the drop format and they gave me another type.,buy drop format give type
d1fe6e39e8ee198bd4bcbe694624e7fe,1, Vendedor até agora não mando meu pedido ,agora n o
720881b598d89f4986451a39bd0f54e4,5,They are very attentive and helpful.,attentive helpful
e03495d69b63d7a742b8176d9241af84,5," Gostei da colcha, ficou perfeito na cama.",da na
08684202004f18aad861d4a702f1348b,1, Segundo os Correios ainda não receberam o mesmo. Mesmo assim resolvi aguardar para que reenviem.,os n o o para
f5d2d96267e2da4f59d842baae530e8a,5,Bom vendedor Tive alguns problemas com a compra mas por fim tudo se resolveu.,bom mas se
a83fef0357d98cdb4a769a6e1895afa3,4,"the product is horrible, I will use it as a floor cloth. Because what they sent you can't say it's a bath towel.",product horrible use floor cloth send t s bath towel
6245c9a6fbd78013fb3c7128c1df45bb,1,I received the damaged goods and I am waiting for the problem to be solved in the best possible way,receive good wait problem good possible way
f762c29075f1d00f4ab19d728fce3e8e,1,The cell phone tour is slow. It takes time to respond. Does the company not accept returns? Is that what I understood?,cell phone tour slow time respond company accept understand
6b9ba3df6357af05d391fe4f35524289,1,Invicta watch The invicta watch I bought was not delivered to me on 06/06/18 and so far I have not been satisfied.,watch watch buy far satisfied
9a344dd8a8eda6bb69de77854a43b5c4,5,Good quality merchandise. Delivered on time! I really enjoyed it! I recommend!,good quality merchandise time recommend
22f02ae367248aec92d88904de67af76,5,"Perfect. It delivers what it promises with efficiency, with low price and efficiency.",perfect efficiency low price efficiency
a8243dbf2708b76c4c89558621f37f41,5,Recommend store note 10,recommend store note
77a65ebc9f9a9ca607f9e4871bf3e75e,5,"It arrived as described, great quality, beautiful and excellent workmanship, I recommend.",great quality beautiful excellent workmanship recommend
b6f24fe7e262081f38c1954ad42d85f1,4,Great store .... material ..... super recommended,great store material super
ea2bb86a62d6d84acd432bd7d878d60a,5,"The chrome side table arrived. Perfect !!!! exactly like the image, anyone who is in doubt because the color shows ""water"", can buy without fear because it is really chrome.",chrome table perfect exactly like image doubt color water buy fear chrome
562cc5a3af9357fd7f6edb0e0b48b4d2,1,"Infernal quality product Well I bought this painting by targaryen, and ordered an exchange immediately, a painting similar to the one in the advertisement, however, it has a poor quality print, without a flickering image, the terrible canvas material.",infernal quality product buy painting order exchange immediately painting similar advertisement poor quality print flickering image terrible canvas material
a7a4baf9e709a87015bb58bc4f606d71,1,Good afternoon I do a general evaluation between the seller and the delivery on 08/02/2018 I was informed that my watch had been stolen in tau my evaluation and 00-0000000000000000000000000,good afternoon general evaluation seller delivery inform watch steal tau evaluation
4d960194c65716dd9fce2191772f8cd3,5,On-time delivery On-time delivery. Product delivered according to order.,time delivery time delivery product accord order
731aaed376bd247e6942f006f61b1fd7,5,It was delivered very quickly ... well ahead of schedule.,quickly ahead schedule
f1ef6631203466229ef1710a73b49674,1,Did not like,like
389f0f3ecb4977b2f05e40f95bdbc337,5,"Very good product. The delay was not the fault of the seller, but the post office.",good product delay fault seller post office
b40cc7454098fdab6381b706e06cfcbb,5,great store great cell phone loved it,great store great cell phone
7d3de1a125e1a0e46f1f28102bbfc7f9,5,Excellent I really liked the quality and the capeucho in the finish. I love baratheon products.,excellent quality finish love
b59bc22e2bdc22ab71d9803f3658f268,5,I loved the product and the delivery was on time.,product delivery time
db0c6433dcd495c6ac3d99d4767bb779,4,recommend Product Delivered according to the announcement,recommend product accord announcement
27c0f45fe8c7f229015f867159df312b,5,"It exceeded my expectations Product of excellent quality, I loved it !! As always delivery before the deadline",product excellent quality delivery deadline
da5b75e367b44e989861f7282249a5d4,5,VERY GOOD CHESS. ALL RIGHT.,good chess right
ca98c7973377bc8f976a559e049e7ffb,4,Great,great
10e33d89b2b2a560d8028ecaeb15f54a,4,Good quality and beautiful product,good quality beautiful product
de3cc5853caf1aea830e05417e9b234d,2,The cover came right but the protective film came wrong,cover come right protective film come wrong
36c8832d090e5c04393178eb935a5b81,1,"DEFECTIVE PRODUCT Hello my CPF 818.942.526-91 and I purchased a targaryen spy watch from order number 02-670489302 on the lannister.com website. THE PRODUCT IS DEFECTIVE. I WANT TO FIX OR REPLACE IT, or chargeback. (CDC)",defective product hello spy watch order number product defective want fix replace
39667c168300b21e76d4d2d57d7c6802,5,"Fast delivery, great product, but expensive freight considering that in the free market the shipping of the same product is free.",fast delivery great product expensive freight considering free market shipping product free
d0d96e2ac436ac5ebb479f440e4b38f8,4,"The bags are excellent in size but seem to be weak, not very good material",excellent size weak good material
f88878e3ca297d5d9975551cc85c9192,5,Great excellent,great excellent
68249b989fca58e6785a55c0268cc21c,5,Easy & fast & effective!,easy fast effective
fed313d12d45e5e335f56a188a5d83fa,5,Very good product Fast delivery and very good product,good product fast delivery good product
f1f06eeff2e2c92a6a4bd4b338ab05d9,4,Fast and secure transaction.,fast secure transaction
73382d32465fe790f86c5a1058503ba3,5,"I loved it, they are beautiful!",beautiful
0a8aafc386afc64123827bc2abf987db,5,I received it today,receive today
8ab4ef397a7afeb188390f8d792b9ba6,5,great,great
13dc0d6dc184639a6a726590a1ec2d01,1,They did not help me to solve a simple situation.,help solve simple situation
1425cae531814468c90e5fcd04e4fbe6,5,Approved product!,product
dbc7c9c6472b461c9a92de317f0cf176,5,great service in every sense,great service sense
38746f2228bb66aa5c6edb9a1dec1fb7,5,Congratulations for the service,service
3c145a51cd32ef8a14119ac56e0a827a,5,I loved buying with you the delivery was super fast and I loved the product!,delivery super fast product
acfff157a76c7183b748cbaf82329b42,5,"I thought the seat would be a little smaller, but I got used to it. Product in great condition and working perfectly.",think seat little small get product great condition work perfectly
c590111a133d34762cb8f2d5a02b8f12,5,I recommend the firm because it is suitable.,recommend firm suitable
a74aaa15cf2143dfb74a11fe27ac8d77,1,"I bought it to start a course, I took it to the teacher to evaluate it, because the scissors were hard, when opening and closing, in short it is defective the defect is in the two scissors that came in the kit, money",buy start course take teacher evaluate scissor hard opening short defective defect scissor come kit money
da305e9522c31bb07504c90beea37758,5,"Great product, arrived before the deadline, 100% recommend",great product deadline recommend
6484efb9bf588b96f60ad0866d844ca7,1,good,good
499807b19f1c0ec95bb346953cd6961b,5,I really like the quality of the products and the delivery is always well ahead of schedule,like quality delivery ahead schedule
a60867070f5cbedded171a02a84da307,5,Great product! 10.10 excellent service.,great product excellent service
e6db04871bfd1990389aa3afb2a752b1,5,Excellent!,excellent
789e0728689f987f4fa6e0e3085e57e2,1,I did not receive the product. Because it was sold product unavailable in the store,receive product sell product unavailable store
8eb61fc560a7479dfe176b8ef1ccfbfa,2,Dissatisfied The product I received is different and inferior to the one advertised. I want to return it.,dissatisfy product receive different inferior want return
101d2740b43ce695f48c7458eb537372,5,I always buy super recommend fast delivery and great quality products !!,buy super recommend fast delivery great quality
47dce331b837fc39c9a39d848de51a40,1,I await feedback on the missing product!,await feedback miss product
43517437171215c6e661a3f210c00f0b,5,very fast and good I was satisfied,fast good satisfied
6f330a603a639a0c7fa37fb3730e0eef,1,1 unit is missing and I was unable to speak to anyone about it. I'll be looking for Procon,unit miss unable speak look
b7258356fea46a0f91f06443dd39a34a,3,"I received the curtain, but the man who was saying in the advertisement was coming, the curtain is beautiful.",receive curtain man say advertisement come curtain beautiful
879a4bb153dd29f65b0cf2da803ce7da,5,"Very good. I highly recommend it, and the product arrived before the agreed deadline, which is even better!",good highly recommend product agree deadline well
822012069c94a1425a4cac440b3106d5,5,"correct deadline even ahead of schedule, product according to which i bought this is trust grateful lannister stores my first purchase by americas was a success.",correct deadline ahead schedule product accord buy trust grateful purchase success
b4c4cfe19ce8892d2c678fc893b95c8d,5,Product arrived on time and without problems.,product time
ae9a6292e8d0c28dd78e1186df0c9f6b,5,Super recommended Trusted site. The product was delivered ahead of schedule.,super site product ahead schedule
99c15e8997aab32a80dca38e795f059f,3, não recebi,n o
15146753aa08347fd14b65a9aebf8284,1,"Hello, I received only the comfort baby, the stroller has not arrived. I got in touch and I'm waiting to know the reason.",hello receive comfort baby stroller get touch m wait know reason
911aad655b30e9ba072f333afeac51bc,5,Arrived long before the deadline I recommend,long deadline recommend
0d2aa8772d599dae0c3b368ff3376e96,5,Everything perfect,perfect
063b9793774bd3df87799328d1f560d2,5,"Super recommend the site, ... Delivered well before the deadline indicated in the purchase !!!",super recommend site deadline purchase
367c01378bc7c16bd0c8bf3a8110dc39,5,Everything within normality,normality
8938594f445ce5e289c7771c03ce892f,1,"I'm still waiting for my merchandise that is already out of date, I've been a stark customer for years and just look at my purchase history to see if I'm a good customer.",m wait merchandise date stark customer look purchase history m good customer
4550c3572512a829311c35087b04de84,1,"At no time does the ad / seller say that the product is not the real one. It is generic, a cheap imitation with no effect.",time ad seller product real generic cheap imitation effect
1d1521df8ddf476269870edf7be74a73,5,The product came on time and in good condition.,product come time good condition
6a5b448b5916939d000eb43f934af615,3,Good cable The cable arrived on time everything is fine For now I will test it to see the quality of the product,good cable cable time fine test quality product
35e4bd86769cd119c939a97bb87693f4,5,super recommend,super recommend
87421f4dfe849be075e01a7511aa9425,1,Hello ... the product was not delivered to my residence.,hello product residence
81d633867eaa373dc253db2b31bd75e3,5,"You were fast in delivery, thank you very much to all of you, I will always recommend this store to my friends and family. THANKS: MARIA ELAINE.",fast delivery thank recommend store family thank maria elaine
f717d97ab2a167883576d854df2f2b42,5,"Very good product, recommend",good product recommend
51af02c72290625089caa81f11f305df,1,"Ah q hatred I did not receive anything that confirmation you want q I did not receive Nothing ?! It seems that they did not understand, the product is there at the post office, but it came wrong and missing, so I did not remove anything!",ah q hatred receive confirmation want q receive understand product post office come wrong miss remove
f81e17984d2335c3148f7478dc996242,5,very good product and arrived on time,good product time
d0cc3eb67600dd9df970d35adbfd7587,5,beautiful product and delivered before the date I was very satisfied,beautiful product date satisfied
03b4b65cdac3963e548b95f44f6c30ea,5,Great great,great great
73dc665f030837b09775eddef3853fe3,5,Good product,good product
18aada5f1b42a314993391f4e5186897,1,"The product went to another state, delaying delivery by about ten days. When it arrived at my address the box was empty without the product I ordered. Obs.Send email to targaryen they will not return",product go state delaying delivery day address box product order send return
966beecb49eb0f8a9aeb58c4b8840136,5,Great top this store ..,great store
6b82136f209ec6f8c45f319ca11b3d7e,1,I have already complained about my product that came wrong and so far no one has returned to me.,product come wrong far return
016f9e36942a6c358e497569647af6ba,2,"I purchased your shelves, however, despite the speed of delivery, I only received one. I hereby request the delivery of the second product.",despite speed delivery receive request delivery second product
4bbb2a1d571e1c94bf1c47fbb118e8fc,5,I recommend the product I bought one day arrived the next I bought it for my husband who has very dry feet he passes and the skin is much better I am grateful,recommend product buy day buy husband dry skin well grateful
076cef9939f65f154352e846a9c94bab,1,Complaint I bought two items. And only one was delivered. Invoice consists of two products. Deliver only 1.,complaint buy invoice deliver
1c0b552c2d58234d2b5446c66da53338,1,The product does not work The product does not work by mistake in sending the items that make up the device and do not return to assist in returning the product.,product work product work mistake send device return assist product
157755030516c967768fe8b83b1753d4,4,Delivery could be faster.,delivery fast
8625f35712c54f5b27e7eb76535b1089,4,the product was delivered as agreed. It works perfectly.,product agree work perfectly
65aedda53ac4acd46a4144d56f959ae0,5,"A good wallet, simple but efficient.",good wallet simple efficient
b5853ce4c9132640083c8d95fd78d6d1,5,Excellent,excellent
0ea35bac39e87cf91b577989bd200fde,5,"Very good product very helpful seller, I recommend this product is very good store",good product helpful seller recommend product good store
10501b9e86af47dc21f094d7378f9d89,1,I will not buy anything else in the shptime app that is not sold and delivered by baratheon. I'm waiting for an answer!,buy sell m wait answer
13a574f74f74586f42162cb168237dbc,5,very good,good
b7fed5b2a0c119e3afe6745493068050,1,My printer is not recognizing the color cartridge I bought. I bought an original so as not to have any kind of problem but I was at hand. What will lannister do about it?,printer color cartridge buy buy original kind problem hand
117bb060cf46afaa4620b8b5c47d2177,5,"I really enjoyed making this purchase with you, receiving the goods before the deadline with all the correct accessories",make purchase good deadline correct
4d0934e7e5c1b499eec8ab45c7ffb60e,3,I bought a Joaninha basket and received one from Pintinho ....,buy basket receive
d513f7cc24592f7bd1bd985742b2f939,2,THE CHAIR IS VERY BEAUTIFUL BUT IT DOES NOT COME WITH THE COLOR IN THE PHOTO IT IS WELL LIGHT AND IT'S BAMBA IT DOESN'T GET FIRM ON THE FLOOR,chair beautiful come color photo light s t firm floor
6e7721612f7bad724fe7cd5086fe4584,5,"Perfect Very good seller arrived the right product, sealed, and on time, I really liked it and for sure I became a customer, thank you.",perfect good seller right product seal time sure customer thank
37749bb373f353f47ccc414e6250249e,5,Delivery ahead of schedule.,delivery ahead schedule
6ee93eca27c9c2bb09603ebe5f506b21,2,"Doesn't Work I got everything on time, but the control just doesn't work!",t work get time control t work
2c035e23ec95eb130b1f2dbbdeeee78a,5,"Product ok It could come with the rubbers that cushion on the bottom, but quiet. Product meets as well as a factory original",product come rubber cushion quiet product factory original
53a8a1c3423b58465570d5d4a2a048a9,5,Very attentive seller and very fast delivery. I recommend.,attentive seller fast delivery recommend
8d607317c20ac95119d7aa653b801d9c,1,I didn't receive the product,t receive product
c8193f1bbf35f728ce18fd3d72f3be6f,4,the product arrived on time and I am satisfied with my purchase.,product time satisfied purchase
663c59be924f7b9bc73017a2118d5b3a,1,"I did not receive the complete product, I await solution.",receive complete product await solution
007164267b6300ac1b4e1d470ca49d3f,3,"Recommend It took a while to get the product, but it was on time.",recommend take product time
a16a28f0e0b7c57d0306adbf8635157a,2,"The product arrived before the deadline, but the quality of the pillowcases is very bad. One of them has already unraveled.",product deadline quality bad unravel
b0d2e0986836c3a1fecce03dba2edf28,4,I got everything right according to the announcement. I recommend,get right accord announcement recommend
6e97107af360eb00ebafaaa9d3bf354d,4,"recommend It arrived well before the estimated deadline, very good !!!",recommend deadline good
cbf57e3eb72b447dd18ae247abc07de5,5,"Beautiful I received the product before the deadline and it is very beautiful. It served very well on my wrist, which is very thin. I recommend this product without a doubt. Great for gift giving. Here's the tip.",beautiful receive product deadline beautiful wrist thin recommend product doubt great gift give s tip
0cd7a292845bdfd9dc859258d1cf15df,4,Good product,good product
b005138d2f31718ae4ade1e85bcdb3d8,5,thanks,thanks
5f36be498c1db1126df5337909bcd378,1,I haven't received the product yet and I don't have delivery information.,haven t receive product don t delivery information
8de1d4d5362fee0ee9cc6118ee82d6b8,5,"good product great site, I recommend",good product great site recommend
1030f85adee4073399434a669c43f908,5,Order received correctly The product arrived before the stipulated deadline.,order receive correctly product deadline
b4bc943faf60e1a36f13f4b6f4d00eef,2,Deadline for 07/12 and has not been delivered,deadline
be4697684b53734ed8b8e25329a7d2b2,4,Fast delivery 100% sale!,fast delivery sale
f4df5328332a04a8207ff952f3bebde1,5,Excellent Everything was as promised the product arrived before the deadline in perfect condition and the way I imagined congratulations super recommend,excellent product deadline perfect condition way super recommend
22d87fad8ae83469d189e0743334c00c,5,"Best delivery, arrived before the deadline",good delivery deadline
a37a4df08414757e210e830244543497,4,Good,good
617b07f821dbf830a8b233dbebe4d6dd,5,"Great store, I have no problems. Best on the market.",great store well market
f9108a79dacf3eb75ea364deb6c48c07,4,The product has not arrived yet.,product
7fba3f71c35a8ebffbdca7953aeb7943,1,delay in the post office I cannot speak if I have not received the product,delay post office speak receive product
8a46df8dcc403b532dbba0900db17fa5,5,great! great product and came very fast.,great great product come fast
7096ad4bffd239f78cdba05aaae3e889,5,Buy Crib,buy crib
2c0b6fe4413e561b8ad0c31d0f87b976,5,"Super recommend! The book arrived well before the deadline, it came well packaged and the content is excellent. I was very satisfied!",super recommend book deadline come content excellent satisfied
325230ecdee34dd4cecb36a5838b205e,4,Good,good
84d15544e1fd5221b812cda0d23ae242,1,Bad product The owl is not even 6 months old and the part of the structure is already cracking! Poor quality product!,bad product owl old structure crack poor quality product
813acc0af4b2a4ac09cef4d09c2da603,5,Satisfied Total confidence in the stark. Delivered before the deadline. Perfect !,satisfied total confidence stark deadline perfect
9e9cd47057bc1f3a2aaf5343c3895358,1,I didn't receive the product,t receive product
4f0c851c6fb445bca32b9d6dfbfdf86e,5,Product delivered Correct deadline merchandise right good service.,product correct deadline merchandise right good service
fc61dfc1eae7e8444cbd745a0344da5f,2,"Products came incomplete, I am waiting to contact me",come incomplete wait contact
d285564cab099ed8017ec305aaa39c88,2,I bought two cartridges from HP on 02/25/18 so far I have not received them.,buy far receive
bfda6df2001b9c83a633091204a987df,4,Excellent service,excellent service
f588bde3a346414726693187484f878a,5,Excellent It was delivered before the deadline! I loved it!,excellent deadline
64cf90543bd3d1b6a2bd1976c358c7c5,5,Product of great quality colors with perfect high contrast.,product great quality color perfect high contrast
47c33a7d434a10b35907a00dffe922e4,5,Very good Can buy I recommend it a lot,good buy recommend lot
7b705c60dfbdcd671e8a05e0206220ab,5,Beautiful! Painting well done. I haven't tested it yet. Fast delivery.,beautiful painting haven t test fast delivery
7107126bfc4f0d691b40c606179b15a1,5, ÓTIMO PRODUTO E DE EXCELENTE QUALIDADE. RECOMENDO.,e de excelente
47ae1a9af4344e3a438825e0abc88cd5,4,good I bought three products only received one so far and the other two,good buy receive far
3ec38612e2d416eab746979e68a1e84b,1, Comprei um relógio neste pedido 02-663388073 e até hoje não o recebi e nem entraram em contato comigo para dar uma satisfação.servico de péssima qualidade.,um rel gio e n o o e -PRON- para dar o de p
2ddcce109132aa46a1d9cf8598e41723,4, excelente,excelente
88a21fe3443c8bdf00f65058009ca940,1, SIMPLESMENTE NAO RECEBI O PRODUTO!!! ,o
5e10d690f21938ea4cf88d46c5530c4c,1,Produto incompleto Ao abrir a embalagem somente constava os cestos e os pés da fruteira NÃO VINDO toda a estrutura de madeira. Gostaria que verificasse o ocorrido.,os e os p s da n o de o
c762c818a29cb68199ece3095d73f963,4," Os panos de pratos são lindos, só achei um pouco pequeno, mas é de qualidade.",os de s o s um mas de
655a5ed10ca8f97cd2b478bbd6172cb4,1," Comprei 2 garrafas termicas, mas só recebi 1.",mas s
5468015c5083e6d6f3c9e3f8b196cd52,1," Era pra ter chego até o dia 06/06/2018, já fui no Correios e nao esta la. ",era o j e la
122bc2757bf00a74044291c8956979dd,1, Consta no site que o meu pedido já foi entregue porém não recebi favor verificar os dados da pessoa que recebeu e me retornar com urgência pois vou atrás do meu direito como consumidor.aguardo retorno,site o j m n o favor os da e s
79b9d818ce4690a39b9f8700b1351564,3," só ficou pequena, futuramente pedirei uma maior se tiver",s se tiver
008ab7d8d8fa13098921415586145d44,5, Simplesmente adorei!!! Lindo exatamente como mostra a imagem.,lindo
36377be99a7399c9639bcb543cb1becd,5, Muito satisfeito em todos os sentidos,-PRON- os
5d09d4c6ed0be9f1d2db1b2a0d674b57,3,Bom Gostei venho tudo certinho ,bom
bf56c6e2a86c754501763a7b8b1d9666,5,Produto entregue  Como sempre não tive problemas com as lannister.,n o
4b4e22f32b3c87ba2c0ce393c21066ee,2, Péssima qualidade. Tamanho e brilho irregular. Parece bijuteria de segunda linha. Nem vou ter coragem de dar de presente.,p e irregular de linha de dar de
8aa101f4dab5e21d5e9dc9a0471630d3,1, eu sempre comprei na lannister e sempre recebi na data certa mais esse ano estou vendo que minha filha vai ficar sem o presente do papai noel vou espera ate quinta dia 21 se nao vou cancelar .,eu na e na data o noel eat se
b0914b08a6cbb14d39e90e90486a4b5c,2,"First delivery attempt, there was no one at home, on the 18th and 19th of April, as it said in the tracking 2nd delivery forecast, I was waiting and it was not delivered",delivery attempt home th th say delivery forecast wait
0a17a80d17d08afa96fcf81a39c32c62,1,I bought a product and they sent me another one. I am returning the product to refund the amount paid,buy product send product refund
95d90faf8aca03503d13d0898ed072fb,3,Waiting for delivery Did not arrive,wait delivery arrive
7be289065ce9de503669105e2501df8c,5,super recomendado ,super
4c66e7b06a10abcb43a6514d55ee9d00,5,"Would recommend, easy and practical for day to day",recommend easy practical day day
eef57dfbc02e3d359117c777d4b472fd,1,I did not receive the product I asked to change the address so far it has not been changed. I'm still without the goods.,receive product change address far m good
feb29a3c7e681b82d1d0493b544973ad,3,I still don't have an opinion about the store. How can I tell if I recommend it if I didn't receive the product? I know about the problem of the strike that we had and it must have affected this delivery not being on time. Awaiting.,don t opinion store tell recommend t receive product know problem strike affect delivery time
d1f148d305a08581f9dec93a5d5ec81d,4, Blz Bom,bom
5a86eb2cc89faaed64c716ca5fed0b99,2,"I was giving up on the purchase because they had changed the delivery forecast after the order was closed, but they called me saying they were already on their way. I received 1 piece of the product, and I bought 2.",give purchase delivery forecast order close say way receive piece product buy
76c345bc9d8f28212b949165d5cd4bfc,4,Practicality and minimalism.,practicality minimalism
1d38af4e700af950d3730d8e4f3bfddf,4,Highly recommend the store! The product came very well protected to not break! And the delivery was fast! Approved!,highly recommend store product come break delivery fast
a36ae1ce75318daff3ec9d9300aa0ecf,1,"I didn't receive the product, I asked to resend it and it took them a long time to do the process and give me feedback. I ended up giving up and canceling the order ..",t receive product resend take long time process feedback end give order
1c550e886ba6992d9a162240b994f793,4,"I recommend The only if not everything is that the freight was charged as if it were two deliveries and it was all sent in one volume, by the post office this tends to slightly reduce the total freight. No more everything in order.",recommend freight send volume post office slightly reduce total freight order
0436f614dcdc8425aab344c96c1e2ac9,5,Arrived well ahead of schedule,ahead schedule
